user_id,friend_user_id
10625,7579
10625,6664
10625,1118
10625,2533
10625,525
10625,732
10625,828
10625,2624
10625,3758
10625,2634
10625,4664
10625,2287
10625,3971
10625,7177
10625,5498
10625,2978
10625,4777
10625,4965
10625,10582
10625,1513
10625,9302
10625,4225
10625,1085
10625,1855
10625,10414
10625,9540
10625,9952
10625,1948
10625,8232
10625,6547
10625,807
10625,9416
10625,10644
10625,5967
10625,3295
10625,1315
10625,8793
10625,4451
10625,9518
10625,572
10625,7673
10625,10251
10625,2448
10625,10654
10625,4061
10625,5928
10625,7272
10625,9189
10625,10213
10625,10412
10625,338
10625,10652
10625,161
10625,69
10625,10304
10625,566
10625,4829
10625,9284
10625,3619
10625,9510
10625,7237
10625,6543
10625,8122
10625,5843
10625,8818
10625,8444
10625,9271
10625,8390
10625,7870
10625,5544
10625,4481
10625,6758
4381,10241
4381,2798
4381,91
4381,3954
112,21
112,2563
112,2200
112,7229
112,133
112,1755
112,386
112,1146
112,520
112,207
112,1083
112,5700
112,122
112,35
112,187
112,6181
112,1780
112,1207
112,1419
112,844
112,817
112,2160
112,248
112,338
112,211
112,938
112,42
112,118
112,289
112,107
112,163
112,1285
112,1440
112,206
112,489
112,838
112,1872
112,514
112,4214
112,89
112,1727
112,878
112,5967
112,3531
112,2251
112,1848
112,723
112,624
112,1480
112,1865
112,16
112,2288
112,1548
112,802
112,3328
112,2748
112,585
112,202
112,911
112,73
112,1118
112,1943
112,137
112,448
112,354
112,1859
112,119
112,226
112,592
112,867
112,3984
112,671
112,2417
112,246
112,1117
112,130
112,902
112,356
112,199
112,161
112,29
112,3409
112,144
112,1487
112,480
112,139
112,2408
112,1085
112,2500
112,198
112,524
112,2016
112,7862
112,3349
112,914
112,7299
112,869
112,4764
112,875
112,1928
112,807
112,74
112,2922
112,563
112,505
112,6538
112,184
112,5022
112,1557
112,1933
112,143
112,123
112,942
112,149
112,2336
112,8414
112,950
112,1836
112,156
112,2739
112,6147
112,537
112,3477
112,2978
112,5379
112,3638
112,3798
112,4342
112,6543
112,7870
112,2320
112,7272
112,4119
112,469
112,3908
112,7893
112,8232
112,2238
112,1397
112,3438
112,7252
112,5843
112,3160
