user_id,rel_id,business_id,ts
0,3,10675,0
1,4,10676,30860
1,2,10677,35022
1,4,10678,35148
1,3,10679,35381
0,4,10680,39779
0,3,10681,39876
0,4,10682,39966
2,3,10683,40118
0,4,10684,42388
0,4,10685,42513
2,4,10686,49739
0,4,10687,130502
2,2,10688,492915
2,4,10689,572587
2,3,10690,574142
2,3,10691,646250
2,1,10692,1259870
2,4,10693,1260123
2,3,10694,2651202
0,4,10695,3240919
0,3,10696,3241165
2,2,10697,5053035
0,3,10698,7240985
3,3,10699,15875528
3,3,10700,15875586
3,3,10701,15875760
3,3,10702,15876117
3,4,10698,15876183
3,2,10703,15876286
3,3,10704,15876480
2,1,10705,16902501
4,4,10706,20003278
5,2,10707,20014716
4,3,10708,20023323
5,4,10706,20080252
5,3,10709,20088166
5,4,10689,20088911
5,4,10696,20089118
5,3,10699,20089550
5,3,10710,20089931
5,3,10690,20090730
5,4,10711,20090979
5,2,10712,20091057
5,3,10713,20101691
5,2,10714,20101779
5,4,10715,20102264
5,1,10716,20104089
5,1,10717,20104305
5,4,10718,20360216
5,4,10719,20360447
5,4,10720,20360706
6,3,10721,20361061
7,3,10722,20453502
7,4,10684,20455805
5,2,10722,20469827
5,3,10723,20474403
8,4,10724,20566708
8,4,10700,20568957
4,3,10698,20621591
4,3,10725,20622262
9,2,10726,20902385
4,4,10727,21136696
4,4,10728,21138048
4,2,10729,21138897
4,2,10730,21139128
4,4,10700,21315943
10,4,10731,21351188
10,3,10710,21351220
10,4,10700,21351379
10,4,10732,21351397
10,4,10733,21351989
10,4,10724,21352052
10,4,10734,21352110
5,4,10735,21477816
5,3,10736,21490101
5,3,10737,21495668
7,4,10738,22793117
5,3,10739,22798102
5,4,10740,22799199
5,4,10741,22801606
11,3,10742,22900575
11,3,10743,22901021
11,4,10729,23062395
11,4,10744,23062915
12,3,10745,23168275
12,2,10746,23168561
11,4,10747,23213537
11,4,10695,23213880
5,4,10745,23321396
8,4,10748,23595970
12,3,10749,23645292
12,2,10736,23645643
8,3,10699,23757124
8,4,10750,23758891
8,2,10714,23759088
5,4,10751,24400487
7,2,10752,24520211
13,3,10738,24521911
13,4,10684,24522165
13,3,10722,24522276
13,3,10753,24523178
5,3,10694,24526912
5,2,10726,24527725
5,4,10754,24529337
5,4,10755,24529976
5,3,10756,24577304
5,3,10757,24600860
2,4,10758,25441546
9,4,10759,25543354
14,4,10760,26231290
8,3,10761,26356184
8,3,10762,26356457
8,2,10704,26357597
5,3,10704,26392921
12,3,10763,26699093
5,4,10695,26775105
13,4,10695,26950310
8,4,10764,27009853
5,4,10746,27555484
5,4,10765,27556257
9,4,10695,27622184
15,4,10766,27652065
9,3,10767,27965710
16,4,10768,28240019
16,4,10769,28240472
16,4,10724,28240738
16,2,10748,28494856
16,3,10770,28850257
16,3,10771,28885705
16,3,10713,28885902
14,3,10772,29078406
6,4,10773,29181781
17,3,10741,29445675
17,2,10739,29446429
17,3,10757,29446731
17,1,10745,29446869
17,4,10737,29446969
17,4,10735,29447078
17,3,10749,29447875
17,4,10709,29448191
17,3,10774,29449342
17,2,10775,29449735
16,3,10776,29450832
18,4,10686,29731868
18,3,10751,29732364
17,2,10777,30217053
17,4,10778,30217757
17,4,10678,30218149
17,3,10779,30218350
17,4,10780,30218583
17,3,10696,30219143
17,0,10723,30379465
17,3,10781,30473053
17,2,10782,30473271
17,2,10783,30650794
17,2,10784,30669223
17,3,10785,30734230
17,2,10786,30734373
17,3,10787,30734517
17,3,10788,30734792
17,4,10789,30755283
17,1,10710,30889812
7,3,10705,31068336
7,3,10702,31068699
10,3,10762,31085503
17,1,10790,31355567
17,3,10791,31371877
17,1,10792,31400691
17,3,10793,31400828
17,1,10699,31523474
17,3,10794,31608582
17,4,10689,31608691
17,4,10795,31609141
6,3,10688,31870257
7,4,10796,32622624
14,2,10797,33139917
5,4,10798,33390633
2,4,10799,34334230
2,1,10800,34334634
17,1,10700,34538973
16,1,10801,36085106
14,3,10742,36863206
14,2,10783,36863371
12,3,10802,37387544
12,4,10803,37568078
12,3,10767,37568633
19,4,10804,37650302
17,2,10805,37829711
7,4,10806,37881742
17,4,10807,37925107
20,4,10700,38173686
19,4,10699,38570106
19,3,10694,38571281
19,0,10808,38571943
19,3,10809,38928883
19,2,10810,38935910
19,3,10770,38936583
2,1,10745,39889004
21,4,10724,40493571
21,1,10700,40494130
21,4,10811,40503958
21,4,10812,40505378
22,4,10706,40570897
23,4,10813,40842579
12,4,10814,40917391
5,2,10814,41089990
5,3,10815,41090234
5,1,10816,41102932
24,1,10817,41653277
12,4,10689,41906338
24,2,10818,42201709
24,1,10819,42391328
25,4,10820,42515212
25,4,10821,42515537
25,4,10676,42516220
25,4,10822,42516945
25,4,10823,42517265
24,4,10824,42546651
5,4,10825,42837896
5,2,10826,42842989
5,4,10796,42843618
5,1,10827,42844466
5,4,10828,42845435
22,3,10734,42909324
24,4,10829,43000891
24,3,10830,43156242
5,1,10831,43358114
26,1,10832,43372737
26,4,10833,43373926
26,4,10834,43375616
26,4,10805,43399987
26,3,10835,43400232
26,3,10836,43400474
5,4,10834,43404153
26,3,10815,43408587
26,4,10837,43409732
5,4,10774,43492308
5,3,10838,43492482
22,4,10833,43498700
24,3,10839,43869892
24,4,10840,43881972
27,3,10676,44324878
27,2,10841,44584773
27,3,10746,44650460
27,4,10842,44799502
28,4,10686,44818983
28,1,10690,44835544
27,4,10695,44839148
27,3,10696,44839914
27,4,10843,44840325
27,4,10844,45241563
27,4,10845,45243136
22,2,10843,45757334
22,3,10749,45757436
22,4,10689,45757871
28,4,10689,45870956
